# Gnuplot File : positions of 1 particle(s) Monitored
# 1st Column : time, others : particle(s) number 0 
2.59	0.104625 -0.0207421 0.235022 0.446212 0.503447 -0.431778 -0.600836	
2.6	0.104625 -0.0207421 0.235022 0.444892 0.503969 -0.433018 -0.600484	
2.61	0.104625 -0.0207421 0.235022 0.444452 0.504143 -0.433431 -0.600366	
2.62	0.104625 -0.0207421 0.235022 0.444695 0.504506 -0.433404 -0.599901	
2.63	0.104625 -0.0207421 0.235022 0.444452 0.504143 -0.433431 -0.600366	
2.64	0.104625 -0.0207421 0.235022 0.444452 0.504143 -0.433431 -0.600366	
2.65	0.104625 -0.0207421 0.235022 0.444695 0.504506 -0.433404 -0.599901	
2.66	0.104625 -0.0207421 0.235022 0.445135 0.504333 -0.432991 -0.600019	
2.67	0.104625 -0.0207421 0.235022 0.444695 0.504506 -0.433404 -0.599901	
2.68	0.104625 -0.0207421 0.235022 0.444254 0.50468 -0.433817 -0.599782	
2.69	0.104625 -0.0207421 0.235022 0.444497 0.505043 -0.43379 -0.599317	
2.7	0.104625 -0.0207421 0.235022 0.444497 0.505043 -0.43379 -0.599317	
2.71	0.104606 -0.0206501 0.23524 0.444565 0.504848 -0.43399 -0.599285	
2.72	0.104499 -0.0205549 0.235395 0.444444 0.504323 -0.434035 -0.599784	
2.73	0.104499 -0.0205549 0.235395 0.444246 0.504859 -0.434421 -0.5992	
2.74	0.104392 -0.0204596 0.235549 0.443244 0.50468 -0.435291 -0.599462	
2.75	0.104392 -0.0204596 0.235549 0.442514 0.503591 -0.435368 -0.60086	
2.76	0.104392 -0.0204596 0.235549 0.441828 0.503401 -0.435805 -0.601207	
2.77	0.104392 -0.0204596 0.235549 0.441782 0.5025 -0.435443 -0.602255	
2.78	0.104453 -0.0205104 0.235623 0.442468 0.50269 -0.435007 -0.601908	
2.79	0.104542 -0.0205135 0.235686 0.442613 0.502118 -0.434804 -0.602426	
2.8	0.104603 -0.0205643 0.23576 0.442613 0.502118 -0.434804 -0.602426	
2.81	0.104692 -0.0205674 0.235823 0.443002 0.501909 -0.434575 -0.602479	
2.82	0.104842 -0.0206213 0.23596 0.443148 0.501335 -0.434372 -0.602995	
2.83	0.104992 -0.020675 0.236097 0.442852 0.500936 -0.434581 -0.603395	
2.84	0.105142 -0.0207287 0.236234 0.4428 0.500901 -0.434763 -0.60333	
2.85	0.105204 -0.0207794 0.236308 0.4428 0.500901 -0.434763 -0.60333	
2.86	0.105292 -0.0207823 0.236371 0.442548 0.501407 -0.435331 -0.602684	
2.87	0.105354 -0.020833 0.236445 0.442349 0.501946 -0.435717 -0.602103	
2.88	0.105443 -0.0208359 0.236508 0.442097 0.50245 -0.436285 -0.601456	
2.89	0.105443 -0.0208359 0.236508 0.441898 0.502987 -0.436671 -0.600873	
2.9	0.105443 -0.0208359 0.236508 0.442141 0.503351 -0.436646 -0.600407	
2.91	0.105397 -0.0207911 0.236737 0.442063 0.503725 -0.437049 -0.599857	
2.92	0.105397 -0.0207911 0.236737 0.442505 0.503553 -0.436637 -0.599976	
2.93	0.105397 -0.0207911 0.236737 0.442505 0.503553 -0.436637 -0.599976	
2.94	0.105397 -0.0207911 0.236737 0.442748 0.503917 -0.436612 -0.59951	
2.95	0.105486 -0.020794 0.2368 0.443136 0.503711 -0.436382 -0.599564	
2.96	0.10544 -0.0207491 0.237029 0.443257 0.503549 -0.436399 -0.599597	
2.97	0.105529 -0.0207519 0.237092 0.442962 0.503151 -0.436608 -0.599998	
2.98	0.105529 -0.0207519 0.237092 0.442962 0.503151 -0.436608 -0.599998	
2.99	0.105679 -0.0208053 0.237229 0.442666 0.502752 -0.436816 -0.600399	
3	0.105741 -0.0208558 0.237303 0.44335 0.502944 -0.436378 -0.600052	
3.01	0.10583 -0.0208585 0.237366 0.443297 0.50291 -0.436561 -0.599987	
3.02	0.10583 -0.0208585 0.237366 0.443739 0.502738 -0.436149 -0.600104	
3.03	0.10583 -0.0208585 0.237366 0.443539 0.503275 -0.436535 -0.599521	
3.04	0.10583 -0.0208585 0.237366 0.444222 0.503467 -0.436096 -0.599174	
3.05	0.10583 -0.0208585 0.237366 0.444222 0.503467 -0.436096 -0.599174	
3.06	0.10583 -0.0208585 0.237366 0.444904 0.503659 -0.435656 -0.598825	
3.07	0.10583 -0.0208585 0.237366 0.444463 0.503831 -0.436069 -0.598708	
3.08	0.10583 -0.0208585 0.237366 0.444463 0.503831 -0.436069 -0.598708	
3.09	0.10583 -0.0208585 0.237366 0.445145 0.504023 -0.435629 -0.598359	
3.1	0.10583 -0.0208585 0.237366 0.444904 0.503659 -0.435656 -0.598825	
3.11	0.10583 -0.0208585 0.237366 0.445145 0.504023 -0.435629 -0.598359	
3.12	0.10583 -0.0208585 0.237366 0.444704 0.504195 -0.436042 -0.598242	
